,firearm_used_flag,zip_code,report_no
52256,True,64154,KC20048934
52338,True,64108,KC20053866
52344,True,64118,KC20051284
52350,True,64127,KC20051516
52367,True,64124,KC20050238
52375,True,64114,KC20054428
52419,True,64131,KC20049289
52427,True,64108,KC20054421
52467,True,64132,KC20050739
52476,True,64138,KC20049325
52531,True,64125,KC20051263
52541,True,64129,KC20052816
52573,True,64131,KC20054411
52575,True,64138,KC20050770
52603,True,64111,KC20049784
52627,True,64130,KC20049676
52647,True,64132,KC20053568
52654,True,64123,KC20049192
52674,True,64130,KC20049235
52677,True,64110,KC20049434
52680,True,64130,KC20054128
52683,True,64128,KC20053135
52692,True,64127,KC20053371
52694,True,64137,KC20049407
52696,True,64109,KC20051485
52700,True,64132,KC20052014
52727,True,64130,KC20052198
52731,True,64128,KC20053459
52733,True,64127,KC20048298
52744,True,64109,KC20051346
52750,True,64109,KC20051346
52754,True,64105,KC20047918
52755,True,64132,KC20052477
52760,True,64124,KC20051685
52792,True,64130,KC20052248
52794,True,64130,KC20050119
52799,True,64127,KC20048244
52800,True,64127,KC20053263
52802,True,64134,KC20048963
52805,True,64134,KC20054450
52829,True,64127,KC20051515
52843,True,64132,KC20051183
52864,True,64110,KC20053974
52868,True,64127,KC20050517
52878,True,64134,KC20049838
52900,True,64128,KC20048598
52913,True,64128,KC20054779
52920,True,64124,KC20049557
52924,True,64110,KC20054160
52927,True,64130,KC20050015
52948,True,64130,KC20050181
52985,True,64132,KC20047823
52994,True,64130,KC20048662
52999,True,64134,KC20053072
53024,True,64124,KC20050542
53028,True,64114,KC20049331
53029,True,64137,KC20054977
53039,True,64132,KC20050804
53041,True,64132,KC20051804
53046,True,64108,KC20051495
53074,True,64110,KC20051540
53095,True,64132,KC20047823
53120,True,64128,KC20053135
53141,True,64132,KC20052163
53158,True,64133,KC20051966
53162,True,64130,KC20055473
53171,True,64109,KC20051346
53177,True,64124,KC20049691
53187,True,64134,KC20054139
53198,True,64132,KC20055009
53215,True,64132,KC20055397
53240,True,64129,KC20052849
53256,True,64109,KC20051346
53260,True,64130,KC20055146
53303,True,64110,KC20050180
53306,True,64132,KC20048705
53307,True,64109,KC20048113
53308,True,64154,KC20048934
53309,True,64110,KC20054251
53315,True,64132,KC20054122
53319,True,64127,KC20053263
53328,True,64130,KC20049212
53332,True,64106,KC20048876
53349,True,64130,KC20051902
53350,True,64123,KC20047932
53371,True,64138,KC20050770
53374,True,64127,KC20053839
53397,True,64130,KC20053170
53416,True,64120,KC20048969
53420,True,64132,KC20050233
53481,True,64132,KC20048084
53489,True,64109,KC20052176
53493,True,64111,KC20047927
53524,True,64130,KC20049973
53527,True,64130,KC20049235
53542,True,64128,KC20051302
53543,True,64119,KC20051267
53545,True,64112,KC20052007
53547,True,64137,KC20049591
53561,True,64131,KC20054091
53568,True,64134,KC20048963
53577,True,64151,KC20050938
53614,True,64127,KC20048244
53625,True,64130,KC20049212
53631,True,64134,KC20054443
53643,True,64134,KC20049995
53665,True,64130,KC20054910
53725,True,64131,KC20048015
53729,True,64128,KC20054135
53737,True,64127,KC20049576
53759,True,64123,KC20053359
53769,True,64130,KC20053600
53771,True,64132,KC20048705
53776,True,64134,KC20054443
53788,True,64123,KC20053359
53793,True,64132,KC20052477
53859,True,64108,KC20054421
53860,True,64124,KC20052345
53873,True,64110,KC20053322
53903,True,64130,KC20049609
53906,True,64126,KC20048449
53922,True,64137,KC20051990
53938,True,64108,KC20051495
53971,True,64130,KC20053396
53976,True,64131,KC20052523
54029,True,64114,KC20049331
54038,True,64130,KC20054661
54042,True,64119,KC20051267
54044,True,64126,KC20053374
54064,True,64127,KC20048298
54113,True,64126,KC20052758
54120,True,64118,KC20051284
54153,True,64134,KC20053340
54165,True,64119,KC20050993
54176,True,64111,KC20054085
54178,True,64127,KC20048298
54182,True,64132,KC20053568
54186,True,64123,KC20049192
54235,True,64130,KC20048580
54237,True,64128,KC20053135
54254,True,64110,KC20053974
54256,True,64130,KC20049212
54261,True,64108,KC20049781
54274,True,64127,KC20048298
54282,True,64130,KC20052198
54332,True,64109,KC20050694
54338,True,64130,KC20050126
54345,True,64137,KC20050249
54349,True,64132,KC20052517
54353,True,64130,KC20049612
54357,True,64118,KC20050939
54373,True,64127,KC20051515
54385,True,64124,KC20050238
54415,True,64128,KC20049952
54421,True,64110,KC20048065
54440,True,64134,KC20049838
54454,True,64137,KC20049407
54459,True,64124,KC20053270
54470,True,64132,KC20051443
54477,True,64132,KC20050739
54479,True,64130,KC20047971
54482,True,64126,KC20048449
54493,True,64137,KC20050270
54514,True,64127,KC20047916
54568,True,64130,KC20049178
54571,True,64119,KC20050993
54573,True,64133,KC20053317
54598,True,64127,KC20053263
54606,True,64124,KC20049557
54608,True,64134,KC20054450
54623,True,64132,KC20051858
54626,True,64108,KC20051495
54637,True,64130,KC20050119
54640,True,64128,KC20051101
54650,True,64131,KC20049289
54662,True,64124,KC20052580
54674,True,64119,KC20051267
54679,True,64111,KC20048088
54694,True,64110,KC20051540
54695,True,64109,KC20052176
54717,True,64128,KC20048598
54718,True,64130,KC20055146
54720,True,64111,KC20048666
54721,True,64124,KC20052925
54723,True,64128,KC20053135
54731,True,64101,KC20052011
54733,True,64124,KC20049557
54744,True,64125,KC20055306
54750,True,64132,KC20048829
54795,True,64109,KC20051346
54800,True,64110,KC20055356
54804,True,64109,KC20050694
54810,True,64132,KC20048084
54831,True,64112,KC20048052
54838,True,64130,KC20055146
54839,True,64133,KC20051629
54845,True,64127,KC20054409
54846,True,64116,KC20049916
54876,True,64134,KC20048963
54879,True,64130,KC20054944
54887,True,64127,KC20051516
54899,True,64129,KC20049500
54922,True,64137,KC20054812
54940,True,64123,KC20047932
54942,True,64129,KC20051531
54974,True,64127,KC20053353
54975,True,64130,KC20049676
54980,True,64132,KC20052163
55014,True,64137,KC20049591
55029,True,64134,KC20050223
55051,True,64130,KC20053396
55052,True,64109,KC20051346
55053,True,64105,KC20047918
55064,True,64120,KC20048553
55073,True,64123,KC20053248
55084,True,64134,KC20053072
55089,True,64106,KC20050830
55106,True,64132,KC20050152
55107,True,64130,KC20049235
55113,True,64129,KC20051716
55115,True,64130,KC20048662
55123,True,64132,KC20050804
55125,True,64119,KC20052549
55140,True,64137,KC20054977
55143,True,64132,KC20054122
55157,True,64130,KC20049400
55159,True,64128,KC20053260
55162,True,64134,KC20049995
55166,True,64133,KC20052573
55174,True,64132,KC20048705
55179,True,64127,KC20053263
55180,True,64134,KC20054443
55201,True,64130,KC20047971
55234,True,64124,KC20052345
55235,True,64132,KC20052163
55250,True,64132,KC20052014
55252,True,64132,KC20051858
55257,True,64128,KC20053135
55264,True,64109,KC20050694
55279,True,64119,KC20053417
55283,True,64130,KC20050015
55291,True,64132,KC20050233
55299,True,64134,KC20054139
55303,True,64109,KC20051346
55310,True,64128,KC20053459
55313,True,64119,KC20051267
55345,True,64127,KC20047985
55376,True,64129,KC20052849
55389,True,64109,KC20051346
55393,True,64130,KC20055146
55396,True,64138,KC20054956
55413,True,64131,KC20051252
55431,True,64127,KC20050517
55458,True,64137,KC20049407
55463,True,64128,KC20054779
55477,True,64130,KC20051902
55497,True,64131,KC20051252
55526,True,64133,KC20051966
55531,True,64137,KC20049591
55545,True,64133,KC20051629
55632,True,64127,KC20049576
55657,True,64128,KC20054135
55682,True,64130,KC20054661
55722,True,64119,KC20050993
55741,True,64127,KC20049002
55749,True,64130,KC20049212
55783,True,64130,KC20049609
55790,True,64109,KC20053589
55791,True,64130,KC20054910
55798,True,64127,KC20048298
55829,True,64124,KC20052580
55875,True,64106,KC20052518
55879,True,64130,KC20053600
55898,True,64137,KC20051990
55901,True,64132,KC20052477
55906,True,64123,KC20053359
55922,True,64134,KC20049838
55942,True,64130,KC20052857
55952,True,64127,KC20055408
55957,True,64131,KC20052811
55980,True,64118,KC20050939
55984,True,64127,KC20055200
55987,True,64117,KC20055098
56000,True,64120,KC20051065
56041,True,64130,KC20053599
56064,True,64129,KC20052816
56077,True,64127,KC20053263
56079,True,64124,KC20053270
56090,True,64127,KC20055408
56108,True,64132,KC20050739
56130,True,64134,KC20053072
56169,True,64151,KC20050518
56181,True,64110,KC20050180
56184,True,64112,KC20048052
56254,True,64138,KC20052846
56274,True,64127,KC20053353
56314,True,64138,KC20049245
56318,True,64128,KC20053135
56325,True,64137,KC20049407
56330,True,64132,KC20048705
56341,True,64137,KC20054796
56342,True,64109,KC20053140
56349,True,64110,KC20049434
56371,True,64109,KC20051346
56379,True,64128,KC20054135
56381,True,64109,KC20051346
56428,True,64130,KC20050126
56449,True,64127,KC20053263
56466,True,64130,KC20049609
56489,True,64119,KC20050993
56490,True,64134,KC20053340
56494,True,64130,KC20049212
56498,True,64119,KC20050993
56511,True,64134,KC20049838
56520,True,64132,KC20053568
56535,True,64109,KC20048422
56541,True,64124,KC20054167
56547,True,64130,KC20050015
56581,True,64128,KC20048598
56590,True,64134,KC20050223
56630,True,64120,KC20048553
56631,True,64109,KC20050694
56668,True,64133,KC20053867
56672,True,64132,KC20052517
56679,True,64130,KC20054944
56680,True,64132,KC20049783
56683,True,64130,KC20048136
56692,True,64116,KC20049916
56693,True,64130,KC20049235
56709,True,64111,KC20047864
56740,True,64137,KC20054812
56766,True,64110,KC20048065
56789,True,64130,KC20054661
56796,True,64123,KC20049192
56815,True,64111,KC20048666
56818,True,64137,KC20049407
56821,True,64128,KC20053135
56844,True,64137,KC20049591
56852,True,64132,KC20048829
56865,True,64137,KC20050270
56881,True,64127,KC20048298
56901,True,64126,KC20052758
56902,True,64132,KC20048084
56927,True,64105,KC20047918
56936,True,64127,KC20047985
56952,True,64114,KC20049580
56953,True,64120,KC20051869
56966,True,64109,KC20050694
56975,True,64124,KC20049557
57004,True,64114,KC20054428
57028,True,64129,KC20051531
57032,True,64124,KC20052580
57035,True,64132,KC20050233
57048,True,64132,KC20050152
57053,True,64108,KC20053002
57060,True,64132,KC20048705
57083,True,64132,KC20051183
57084,True,64128,KC20048922
57095,True,64124,KC20052925
57108,True,64124,KC20048157
57138,True,64111,KC20051520
57152,True,64132,KC20050233
57179,True,64108,KC20053866
57190,True,64130,KC20052818
57191,True,64132,KC20048660
57232,True,64123,KC20049192
57263,True,64137,KC20054977
57265,True,64130,KC20049235
57299,True,64114,KC20052498
57309,True,64106,KC20051539
57319,True,64120,KC20051869
57321,True,64130,KC20049676
57346,True,64127,KC20048244
57361,True,64128,KC20053135
57364,True,64120,KC20051869
57374,True,64132,KC20052014
57392,True,64132,KC20051804
57394,True,64133,KC20049782
57396,True,64137,KC20049591
57427,True,64127,KC20048298
57435,True,64130,KC20049212
57458,True,64134,KC20053340
57479,True,64130,KC20055146
57480,True,64131,KC20054361
57482,True,64109,KC20050189
57486,True,64111,KC20049811
57501,True,64134,KC20054443
57506,True,64132,KC20048829
57513,True,64137,KC20054796
57531,True,64134,KC20054450
57544,True,64127,KC20050517
57563,True,64123,KC20053359
57615,True,64124,KC20052345
57622,True,64127,KC20055200
57634,True,64131,KC20052811
57688,True,64129,KC20052822
57696,True,64130,KC20053599
57710,True,64111,KC20047927
57737,True,64151,KC20050938
57738,True,64137,KC20050249
57743,True,64119,KC20052549
57791,True,64134,KC20052502
57799,True,64111,KC20054085
57827,True,64127,KC20055408
57864,True,64133,KC20051966
57869,True,64108,KC20049781
57886,True,64119,KC20050993
57890,True,64132,KC20051858
57903,True,64114,KC20051483
57930,True,64119,KC20051267
57953,True,64109,KC20051346
57957,True,64134,KC20048963
57964,True,64130,KC20055146
57967,True,64128,KC20049952
57986,True,64129,KC20049500
57991,True,64130,KC20049612
57995,True,64127,KC20051516
58004,True,64130,KC20049400
58005,True,64134,KC20049995
58021,True,64133,KC20052573
58026,True,64133,KC20052386
58042,True,64127,KC20049002
58061,True,64130,KC20052857
58105,True,64130,KC20049609
58109,True,64109,KC20051346
58125,True,64127,KC20051516
58166,True,64129,KC20052816
58168,True,64110,KC20053974
58187,True,64127,KC20050517
58190,True,64130,KC20049676
58216,True,64138,KC20049245
58223,True,64147,KC20049314
58235,True,64137,KC20049407
58264,True,64132,KC20050739
58291,True,64151,KC20050518
58295,True,64128,KC20054135
58342,True,64130,KC20050119
58351,True,64108,KC20053866
58367,True,64128,KC20049558
58370,True,64132,KC20050802
58383,True,64132,KC20051804
58392,True,64110,KC20050018
58403,True,64128,KC20051101
58434,True,64132,KC20048705
58437,True,64124,KC20050542
58452,True,64109,KC20048422
58492,True,64108,KC20050843
58495,True,64125,KC20051263
58500,True,64130,KC20050015
58508,True,64110,KC20053015
58510,True,64128,KC20049262
58512,True,64133,KC20052386
58539,True,64130,KC20050181
58544,True,64109,KC20051043
58623,True,64132,KC20052517
58632,True,64108,KC20054437
58649,True,64114,KC20054428
58655,True,64111,KC20049784
58659,True,64130,KC20051482
58714,True,64126,KC20053454
58767,True,64161,KC20050425
58776,True,64129,KC20052816
58804,True,64131,KC20054411
58822,True,64130,KC20054944
58832,True,64111,KC20047864
58863,True,64130,KC20048136
58868,True,64134,KC20054450
58887,True,64110,KC20051540
58917,True,64123,KC20049192
58925,True,64108,KC20053002
58936,True,64110,KC20049434
58937,True,64127,KC20053263
58938,True,64130,KC20054128
58947,True,64128,KC20053135
58948,True,64109,KC20053140
58951,True,64109,KC20051485
58955,True,64124,KC20054167
58958,True,64132,KC20052014
58962,True,64127,KC20053839
58977,True,64111,KC20049803
58981,True,64133,KC20049782
58984,True,64128,KC20048598
58996,True,64109,KC20051346
59024,True,64127,KC20053263
59033,True,64124,KC20048299
59043,True,64127,KC20047985
59061,True,64111,KC20049811
59067,True,64111,KC20047927
59072,True,64125,KC20055306
59087,True,64130,KC20055146
59091,True,64130,KC20053600
59094,True,64130,KC20049973
59114,True,64112,KC20052007
59126,True,64130,KC20053170
59130,True,64137,KC20051990
59174,True,64128,KC20051302
59185,True,64128,KC20053135
59204,True,64138,KC20050770
59209,True,64111,KC20051520
59223,True,64137,KC20049591
59234,True,64124,KC20049691
59235,True,64130,KC20051482
59249,True,64120,KC20048969
59277,True,64130,KC20052818
59303,True,64127,KC20053263
59307,True,64123,KC20049192
59310,True,64127,KC20047985
59348,True,64130,KC20049235
59359,True,64134,KC20052502
59362,True,64109,KC20051043
59366,True,64119,KC20051267
59377,True,64106,KC20050830
59379,True,64131,KC20054091
59393,True,64130,KC20054661
59403,True,64108,KC20054154
59410,True,64128,KC20048922
59412,True,64127,KC20048244
59413,True,64132,KC20051183
59428,True,64108,KC20053866
59436,True,64124,KC20048157
59439,True,64108,KC20049781
59450,True,64132,KC20055009
59451,True,64129,KC20052822
59473,True,64132,KC20051858
59478,True,64127,KC20048298
59525,True,64132,KC20050233
59535,True,64110,KC20050018
59544,True,64134,KC20048963
59545,True,64109,KC20050189
59579,True,64131,KC20054361
59601,True,64151,KC20050518
59604,True,64123,KC20053359
59615,True,64130,KC20055473
59628,True,64127,KC20048298
59649,True,64151,KC20050938
59668,True,64108,KC20052639
59684,True,64133,KC20053317
59693,True,64120,KC20051869
59703,True,64128,KC20055209
59716,True,64134,KC20050223
59724,True,64138,KC20049325
59773,True,64131,KC20054411
59785,True,64130,KC20053396
59805,True,64131,KC20048015
59832,True,64118,KC20051284
59874,True,64132,KC20048705
59881,True,64134,KC20054443
59907,True,64130,KC20049212
59928,True,64127,KC20055200
59937,True,64124,KC20052345
59943,True,64127,KC20053839
60011,True,64130,KC20049212
60021,True,64132,KC20055397
60036,True,64109,KC20050694
60038,True,64132,KC20048660
60039,True,64109,KC20052176
